player_id,player_name,height,hand,avg_minutes,avg_aces,avg_df,avg_svpt,avg_first_in,avg_first_won,avg_second_won,avg_sv_gms,avg_bp_saved,avg_bp_faced,Wins,Losses,Matches_Played,Win_Pct,titles_won
208859,Francesco Passaro,180,R,107.06,4.28,3.39,73.67,45.56,30.78,14.39,11.28,3.39,6.39,6,12,18,33.33,
208882,Roman Andres Burruchaga,183,R,123.67,2.0,3.67,85.67,53.0,35.33,12.0,12.33,7.67,12.33,1,3,4,25.0,
208937,Kasidit Samrej,191,R,114.0,5.5,7.5,78.5,42.5,29.5,14.0,12.5,4.0,9.0,3,4,7,42.86,
209070,Arthur Cazaux,183,R,131.36,9.36,2.57,87.93,50.14,38.07,18.61,13.57,3.86,6.18,11,18,29,37.93,
209080,Blaise Bicknell,191,R,90.0,2.5,3.75,69.0,44.75,30.5,12.5,10.0,5.0,6.75,6,3,9,66.67,
209098,Hamad Medjedovic,188,R,110.89,9.27,3.35,77.38,50.78,37.76,13.65,12.41,3.78,5.7,21,18,39,53.849999999999994,1
209113,Gabriel Diallo,203,R,128.7,9.0,3.4,87.85,58.2,40.7,13.8,13.2,4.05,6.95,11,15,26,42.309999999999995,
209120,Yassine Dlimi,191,R,126.5,0.0,8.0,81.0,46.0,31.0,17.5,11.0,6.0,9.0,2,2,4,50.0,
209147,Vilius Gaubas,178,R,112.0,2.0,4.0,79.5,54.0,39.0,12.0,12.5,5.5,8.0,2,5,7,28.57,
209209,Filip Misolic,180,R,112.6,3.67,2.4,78.27,46.0,32.07,15.73,11.73,5.13,8.2,9,9,18,50.0,
209259,Arthur Fery,175,R,177.5,4.0,2.0,134.0,84.0,50.0,26.5,19.5,9.5,16.5,0,2,2,0.0,
209260,Luciano Darderi,183,R,110.1,5.54,2.48,77.86,45.02,31.84,16.62,11.78,4.28,6.92,26,28,54,48.15,1
209262,Tristan Schoolkate,183,R,152.2,11.4,5.8,107.2,62.0,47.2,20.6,17.4,4.2,8.4,1,4,5,20.0,
209263,Matteo Gigante,180,L,86.33,1.33,3.33,58.67,32.0,20.33,11.0,8.0,7.33,11.0,1,2,3,33.33,
209278,Alec Beckley,183,R,75.0,2.0,1.0,56.0,33.0,22.0,10.0,9.0,2.0,5.0,0,2,2,0.0,
209279,Terence Atmane,193,L,113.0,7.77,3.85,77.31,45.77,32.77,14.77,11.69,4.62,7.38,4,10,14,28.57,
209284,Elmer Moller,183,R,138.0,2.0,10.0,78.0,36.0,31.0,23.0,14.0,4.0,6.0,4,2,6,66.67,
209405,Daniel Rincon,185,L,104.67,3.0,5.33,64.67,34.33,22.33,13.67,10.0,2.67,6.67,0,3,3,0.0,
209406,Abedallah Shelbayh,180,L,92.86,4.14,3.5,69.21,40.64,27.21,12.79,10.07,4.57,7.64,3,11,14,21.43,
209409,Coleman Wong,191,R,93.1,7.8,2.0,63.8,38.8,29.0,10.7,9.8,3.2,5.3,7,8,15,46.67,
209414,Luca Van Assche,178,R,126.18,3.97,3.08,82.07,49.82,33.85,16.08,12.53,5.13,8.38,22,39,61,36.07,
209857,Leandro Riedi,191,R,95.1,4.5,3.6,73.5,44.6,30.6,15.8,11.2,3.2,5.5,3,8,11,27.27,
209860,Ignacio Buse,185,R,114.5,1.5,1.0,75.5,52.0,36.5,10.0,12.5,3.0,5.5,2,2,4,50.0,
209863,Leo Borg,183,R,91.0,2.29,3.14,66.43,41.57,27.43,11.57,10.29,3.43,6.57,2,9,11,18.18,
209871,Amr Elsayed Abdou Ahmed Mohamed,185,R,78.0,2.5,1.5,57.5,36.0,27.5,11.5,10.0,2.5,3.5,3,5,8,37.5,
209874,Maks Kasnikowski,180,R,173.0,7.5,3.5,116.0,69.5,44.0,22.5,16.0,7.0,11.5,2,2,4,50.0,
209890,Mili Poljicak,185,R,185.5,4.0,3.5,122.5,62.0,42.5,28.0,14.5,11.0,15.5,0,2,2,0.0,
209903,Lukas Neumayer,183,R,128.67,0.67,3.67,87.0,53.33,37.33,17.0,14.33,3.33,7.33,3,2,5,60.0,
209907,Viacheslav Bielinskyi,71,R,78.0,1.0,4.0,59.0,32.0,20.0,11.0,8.0,7.0,11.0,1,2,3,33.33,
209916,Marko Topo,185,R,94.6,2.0,3.8,70.2,37.6,24.2,13.2,10.4,5.0,9.4,0,5,5,0.0,
209920,Raphael Collignon,191,R,97.33,3.33,7.67,68.0,45.0,32.67,10.67,11.33,5.0,8.0,0,3,3,0.0,
209931,Lukas Pokorny,191,R,24.0,3.0,0.0,25.0,14.0,10.0,5.0,4.0,2.0,3.0,1,0,1,100.0,
209943,Ilya Snitari,188,R,107.0,0.5,3.0,76.5,41.0,20.5,12.5,9.0,8.0,15.0,0,2,2,0.0,
209950,Arthur Fils,185,R,111.54,6.59,3.45,77.9,47.42,35.62,15.08,12.19,3.82,5.95,63,46,109,57.8,3
209976,Dino Prizmic,188,R,130.0,2.0,3.0,71.56,43.89,29.0,12.44,11.11,3.44,7.33,3,8,11,27.27,
209992,Juncheng Shang,180,L,123.21,4.13,2.54,83.0,51.92,35.95,16.46,12.82,4.59,7.34,29,33,62,46.77,1
210012,Henrique Rocha,180,R,108.0,2.8,3.4,68.8,38.2,22.6,16.8,11.4,3.0,6.8,3,3,6,50.0,
210025,Branko Djuric,188,R,62.0,9.0,2.0,53.0,32.0,20.0,8.0,8.0,3.0,7.0,0,1,1,0.0,
210039,Orel Kimhi,173,R,93.0,0.0,1.0,67.0,48.0,34.0,8.0,9.0,2.0,3.0,0,1,1,0.0,
210053,Luka Mikrut,188,R,100.0,0.0,2.0,59.0,21.0,13.0,20.0,10.0,1.0,5.0,0,1,1,0.0,
210097,Ben Shelton,193,L,126.13,10.13,3.88,88.37,58.56,44.55,15.89,14.08,4.16,5.93,70,53,123,56.910000000000004,2
210107,Bor Artnak,193,R,110.5,1.0,3.0,79.5,52.0,29.0,14.5,10.5,9.5,14.0,2,4,6,33.33,
210119,Andrej Nedic,185,R,127.0,2.0,6.0,98.0,52.0,36.0,20.0,9.0,18.0,20.0,0,3,3,0.0,
210136,Mark Lajal,191,R,111.2,7.8,2.2,74.0,49.2,34.8,13.0,12.4,1.8,4.2,2,5,7,28.57,
210150,Jakub Mensik,193,R,124.85,10.63,3.91,89.24,52.13,38.87,17.8,13.37,4.52,7.11,28,21,49,57.14,
210178,Juan Carlos Prado Angelo,185,R,77.0,4.0,3.0,47.0,23.0,17.0,14.0,9.0,0.0,1.0,1,2,3,33.33,
210200,Yanaki Milev,180,R,122.33,3.0,6.0,80.33,48.0,32.0,14.0,12.0,4.67,8.33,2,2,4,50.0,
210202,Rodrigo Pacheco Mendez,188,L,93.25,2.88,3.12,63.62,40.88,25.38,12.38,9.75,2.0,5.0,3,6,9,33.33,
210220,Edas Butvilas,191,R,97.0,8.0,4.0,76.0,39.0,29.0,20.0,11.0,3.0,4.0,1,4,5,20.0,
210262,Jaime Faria,188,R,110.0,6.5,3.0,76.0,46.5,31.0,15.0,11.5,6.0,9.5,0,4,4,0.0,
210274,Sebastian Dominko,203,L,92.0,11.33,3.33,76.67,47.33,36.67,15.33,12.0,2.67,4.33,1,4,5,20.0,
210312,Oliver Ojakaar,191,R,92.0,4.5,3.5,44.5,28.0,25.0,9.0,8.0,1.0,1.0,2,0,2,100.0,
210317,James Mccabe,188,R,113.25,6.25,1.75,76.75,46.75,31.0,13.25,11.75,3.25,7.25,0,4,4,0.0,
210319,Ethan Quinn,191,R,105.75,5.0,2.5,75.5,46.62,32.38,12.62,11.25,4.5,7.25,2,6,8,25.0,
210340,Philip Sekulic,191,R,138.67,3.67,2.67,85.67,54.67,36.67,14.0,13.33,6.67,11.0,1,2,3,33.33,
210382,Maximus Jones,185,R,77.0,3.0,14.0,71.0,33.0,22.0,12.0,8.0,7.0,12.0,0,1,1,0.0,
210460,Nishesh Basavareddy,180,R,108.33,6.67,3.0,75.33,47.67,35.0,12.67,11.67,6.67,9.0,1,2,3,33.33,
210464,Darwin Blanch,185,L,72.0,1.5,1.5,54.0,40.0,20.0,5.0,7.5,5.0,10.0,0,2,2,0.0,
210494,Theo Papamalamis,183,R,64.0,1.0,2.0,58.0,27.0,13.0,14.0,8.0,6.0,10.0,0,1,1,0.0,
210506,Alex Michelsen,193,R,111.82,4.63,2.29,79.33,53.69,37.37,13.28,12.24,3.97,6.41,41,38,79,51.9,
210530,Learner Tien,180,L,111.08,3.58,2.25,85.08,56.75,36.58,14.17,13.08,6.67,10.42,6,6,12,50.0,
210535,Maxim Shin,191,R,49.0,2.0,4.0,33.0,19.0,8.0,4.0,7.0,1.0,6.0,0,1,1,0.0,
210686,Michael Agwi,193,R,95.25,6.0,2.75,63.5,41.5,27.75,10.75,10.0,2.75,5.25,2,3,5,40.0,
210696,Alexander Blockx,191,R,98.67,5.0,2.0,70.0,46.0,32.0,10.0,11.0,4.0,7.0,0,3,3,0.0,
210721,Iliyan Radulov,187,R,67.0,1.0,1.0,42.0,25.0,20.0,8.0,8.0,2.0,3.0,1,0,1,100.0,
211346,Andres Martin,183,R,69.75,3.5,0.75,52.5,33.25,23.0,8.0,9.0,3.75,6.75,1,3,4,25.0,
211451,Gilles Arnaud Bailly,180,R,134.0,1.5,3.0,95.0,63.5,41.0,16.0,13.0,8.0,11.5,0,2,2,0.0,
211663,Joao Fonseca,185,R,102.15,4.75,1.65,71.75,47.1,33.25,13.75,11.25,3.0,5.15,12,8,20,60.0,1
211902,Henry Searle,193,L,107.0,8.5,4.5,88.0,51.5,36.5,16.0,13.5,6.0,9.5,0,2,2,0.0,
212021,Martin Landaluce,191,R,111.0,3.33,3.67,69.83,41.0,27.17,13.17,11.17,3.33,7.17,1,6,7,14.29,
212044,Yi Zhou,193,R,104.5,5.1,2.1,69.3,40.5,28.2,15.1,11.4,3.4,6.5,4,7,11,36.36,
212063,Matej Dodig,188,R,109.5,3.0,5.0,83.5,53.0,37.5,13.5,11.0,8.0,9.5,2,1,3,66.67,
212082,Joel Schwaerzler,188,L,91.5,3.0,1.0,57.0,35.5,20.5,11.0,9.0,2.5,5.5,0,2,2,0.0,
